Country,Date,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",TotalTests,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,Active Cases/1M pop
Slovakia,2023-03-02,1863115,93,21026.0,2.0,1840899.0,90,1190.0,20,7404376.0,5460193,Europe,3,260,1.0,218.0
Slovakia,2023-03-03,1863238,123,21029.0,3.0,1840997.0,100,1212.0,20,7404979.0,5460193,Europe,3,260,1.0,222.0
Slovakia,2023-03-04,1863377,139,21030.0,1.0,1841086.0,84,1261.0,20,7405734.0,5460193,Europe,3,260,1.0,231.0
Slovakia,2023-03-05,1863398,21,21030.0,0.0,1841112.0,27,1256.0,20,7405889.0,5460193,Europe,3,260,1.0,230.0
Slovakia,2023-03-06,1863398,0,21030.0,0.0,1841112.0,0,1256.0,20,7405889.0,5460193,Europe,3,260,1.0,230.0
Slovenia,2023-03-02,1329081,400,7072.0,1.0,1317828.0,266,4181.0,6,2838261.0,2078034,Europe,2,294,1.0,2012.0
Slovenia,2023-03-03,1329386,305,7073.0,1.0,1318084.0,256,4229.0,8,2838631.0,2078034,Europe,2,294,1.0,2035.0
Slovenia,2023-03-04,1329775,389,7074.0,1.0,1318364.0,279,4337.0,8,2839092.0,2078034,Europe,2,294,1.0,2087.0
Slovenia,2023-03-05,1329877,102,7074.0,0.0,1318458.0,93,4345.0,8,2839240.0,2078034,Europe,2,294,1.0,2091.0
Slovenia,2023-03-06,1329877,0,7074.0,0.0,1318458.0,0,4345.0,8,2839240.0,2078034,Europe,2,294,1.0,2091.0
Somalia,2023-03-02,27324,0,1361.0,0.0,13180.0,0,12783.0,0,400466.0,16841795,Africa,616,"12,375",42.0,759.0
Somalia,2023-03-03,27324,0,1361.0,0.0,13180.0,0,12783.0,0,400466.0,16841795,Africa,616,"12,375",42.0,759.0
Somalia,2023-03-04,27324,0,1361.0,0.0,13180.0,0,12783.0,0,400466.0,16841795,Africa,616,"12,375",42.0,759.0
Somalia,2023-03-05,27324,0,1361.0,0.0,13180.0,0,12783.0,0,400466.0,16841795,Africa,616,"12,375",42.0,759.0
Somalia,2023-03-06,27324,0,1361.0,0.0,13180.0,0,12783.0,0,400466.0,16841795,Africa,616,"12,375",42.0,759.0
South Africa,2023-03-02,4064457,594,102595.0,0.0,3912528.0,0,49334.0,192,26795090.0,60756135,Africa,15,592,2.0,812.0
South Africa,2023-03-03,4064889,432,102595.0,0.0,3912535.0,0,49759.0,192,26795090.0,60756135,Africa,15,592,2.0,819.0
South Africa,2023-03-04,4064889,0,102595.0,0.0,3912535.0,0,49759.0,192,26795090.0,60756135,Africa,15,592,2.0,819.0
South Africa,2023-03-05,4064889,0,102595.0,0.0,3912535.0,0,49759.0,192,26795090.0,60756135,Africa,15,592,2.0,819.0
South Africa,2023-03-06,4064889,0,102595.0,0.0,3912535.0,0,49759.0,192,26795090.0,60756135,Africa,15,592,2.0,819.0
South Sudan,2023-03-02,18368,0,138.0,0.0,18114.0,0,116.0,1,410280.0,11618511,Africa,633,"84,192",28.0,10.0
South Sudan,2023-03-03,18368,0,138.0,0.0,18114.0,0,116.0,1,410280.0,11618511,Africa,633,"84,192",28.0,10.0
South Sudan,2023-03-04,18368,0,138.0,0.0,18114.0,0,116.0,1,410280.0,11618511,Africa,633,"84,192",28.0,10.0
South Sudan,2023-03-05,18368,0,138.0,0.0,18114.0,0,116.0,1,410280.0,11618511,Africa,633,"84,192",28.0,10.0
South Sudan,2023-03-06,18368,0,138.0,0.0,18114.0,0,116.0,1,410280.0,11618511,Africa,633,"84,192",28.0,10.0
Spain,2023-03-02,13769414,1013,119464.0,14.0,13614584.0,1279,35366.0,231,471036328.0,46719142,Europe,3,391,0.0,757.0
Spain,2023-03-03,13770429,1015,119479.0,15.0,13615864.0,1278,35086.0,231,471036328.0,46719142,Europe,3,391,0.0,751.0
Spain,2023-03-04,13770429,0,119479.0,0.0,13615864.0,0,35086.0,231,471036328.0,46719142,Europe,3,391,0.0,751.0
Spain,2023-03-05,13770429,0,119479.0,0.0,13615864.0,0,35086.0,231,471036328.0,46719142,Europe,3,391,0.0,751.0
Spain,2023-03-06,13770429,0,119479.0,0.0,13615864.0,0,35086.0,231,471036328.0,46719142,Europe,3,391,0.0,751.0
Sri Lanka,2023-03-02,672031,0,16830.0,0.0,655200.0,1,1.0,0,6486117.0,21575842,Asia,32,"1,282",3.0,0.05
Sri Lanka,2023-03-03,672032,1,16830.0,0.0,655201.0,1,1.0,0,6486117.0,21575842,Asia,32,"1,282",3.0,0.05
Sri Lanka,2023-03-04,672032,0,16830.0,0.0,655202.0,1,0.0,0,6486117.0,21575842,Asia,32,"1,282",3.0,0.0
Sri Lanka,2023-03-05,672034,2,16830.0,0.0,655202.0,0,2.0,0,6486117.0,21575842,Asia,32,"1,282",3.0,0.09
Sri Lanka,2023-03-06,672034,0,16830.0,0.0,655202.0,0,2.0,0,6486117.0,21575842,Asia,32,"1,282",3.0,0.09
Sudan,2023-03-02,63809,0,5013.0,0.0,58474.0,0,322.0,0,562941.0,45992020,Africa,721,"9,175",82.0,7.0
Sudan,2023-03-03,63809,0,5013.0,0.0,58474.0,0,322.0,0,562941.0,45992020,Africa,721,"9,175",82.0,7.0
Sudan,2023-03-04,63809,0,5013.0,0.0,58474.0,0,322.0,0,562941.0,45992020,Africa,721,"9,175",82.0,7.0
Sudan,2023-03-05,63809,0,5013.0,0.0,58474.0,0,322.0,0,562941.0,45992020,Africa,721,"9,175",82.0,7.0
Sudan,2023-03-06,63809,0,5013.0,0.0,58474.0,8,322.0,0,562941.0,45992020,Africa,721,"9,175",82.0,7.0
Sweden,2023-03-02,2698535,0,23703.0,0.0,2671071.0,424,3761.0,8,19477620.0,10218971,Europe,4,431,1.0,368.0
Sweden,2023-03-03,2698535,0,23703.0,0.0,2671071.0,0,3761.0,8,19477620.0,10218971,Europe,4,431,1.0,368.0
Sweden,2023-03-04,2698535,0,23703.0,0.0,2671378.0,312,3454.0,8,19477620.0,10218971,Europe,4,431,1.0,338.0
Sweden,2023-03-05,2698535,0,23703.0,0.0,2671603.0,218,3229.0,8,19477620.0,10218971,Europe,4,431,1.0,316.0
Sweden,2023-03-06,2698535,0,23703.0,0.0,2671787.0,184,3045.0,8,19477620.0,10218971,Europe,4,431,1.0,298.0
Switzerland,2023-03-02,4391007,0,14452.0,0.0,4373028.0,1777,3527.0,39,23833472.0,8773637,Europe,2,607,0.0,402.0
Switzerland,2023-03-03,4391007,0,14452.0,0.0,4373028.0,0,3527.0,39,23833472.0,8773637,Europe,2,607,0.0,402.0
Switzerland,2023-03-04,4391007,0,14452.0,0.0,4373028.0,0,3527.0,39,23833472.0,8773637,Europe,2,607,0.0,402.0
Switzerland,2023-03-05,4391007,0,14452.0,0.0,4373028.0,0,3527.0,39,23833472.0,8773637,Europe,2,607,0.0,402.0
Switzerland,2023-03-06,4391007,0,14452.0,0.0,4373028.0,0,3527.0,39,23833472.0,8773637,Europe,2,607,0.0,402.0
Syria,2023-03-02,57467,0,3164.0,0.0,54303.0,0,0.0,0,146269.0,19364809,Asia,337,"6,120",132.0,0.0
Syria,2023-03-03,57467,0,3164.0,0.0,54303.0,0,0.0,0,146269.0,19364809,Asia,337,"6,120",132.0,0.0
Syria,2023-03-04,57467,0,3164.0,0.0,54303.0,0,0.0,0,146269.0,19364809,Asia,337,"6,120",132.0,0.0
Syria,2023-03-05,57467,0,3164.0,0.0,54303.0,0,0.0,0,146269.0,19364809,Asia,337,"6,120",132.0,0.0
Syria,2023-03-06,57467,0,3164.0,0.0,54303.0,0,0.0,0,146269.0,19364809,Asia,337,"6,120",132.0,0.0
Taiwan,2023-03-02,10069538,14102,18010.0,35.0,9755644.0,19583,295884.0,0,30742304.0,23888595,Asia,2,"1,326",1.0,12386.0
Taiwan,2023-03-03,10083351,13813,18072.0,62.0,9773886.0,18256,291393.0,0,30742304.0,23888595,Asia,2,"1,322",1.0,12198.0
Taiwan,2023-03-04,10094732,11396,18143.0,71.0,9791025.0,17137,285564.0,0,30742304.0,23888595,Asia,2,"1,317",1.0,11954.0
Taiwan,2023-03-05,10105039,10307,18203.0,60.0,9803613.0,12577,283223.0,0,30742304.0,23888595,Asia,2,"1,312",1.0,11856.0
Taiwan,2023-03-06,10105039,0,18203.0,0.0,9803541.0,0,283295.0,0,30742304.0,23888595,Asia,2,"1,312",1.0,11859.0
Tajikistan,2023-03-02,17786,0,125.0,0.0,17263.0,0,398.0,0,,9957464,Asia,560,"79,660",,40.0
Tajikistan,2023-03-03,17786,0,125.0,0.0,17263.0,0,398.0,0,,9957464,Asia,560,"79,660",,40.0
Tajikistan,2023-03-04,17786,0,125.0,0.0,17263.0,0,398.0,0,,9957464,Asia,560,"79,660",,40.0
Tajikistan,2023-03-05,17786,0,125.0,0.0,17263.0,0,398.0,0,,9957464,Asia,560,"79,660",,40.0
Tajikistan,2023-03-06,17786,0,125.0,0.0,17263.0,0,398.0,0,,9957464,Asia,560,"79,660",,40.0
Tanzania,2023-03-02,42846,0,846.0,0.0,160.0,0,41840.0,7,,63298550,Africa,"1,477","74,821",,661.0
Tanzania,2023-03-03,42846,0,846.0,0.0,160.0,0,41840.0,7,,63298550,Africa,"1,477","74,821",,661.0
Tanzania,2023-03-04,42846,0,846.0,0.0,160.0,0,41840.0,7,,63298550,Africa,"1,477","74,821",,661.0
Tanzania,2023-03-05,42846,0,846.0,0.0,160.0,0,41840.0,7,,63298550,Africa,"1,477","74,821",,661.0
Tanzania,2023-03-06,42846,0,846.0,0.0,160.0,0,41840.0,7,,63298550,Africa,"1,477","74,821",,661.0
Thailand,2023-03-02,4728035,0,33911.0,0.0,4692652.0,0,1472.0,0,17270775.0,70078203,Asia,15,"2,067",4.0,21.0
Thailand,2023-03-03,4728035,0,33911.0,0.0,4692652.0,0,1472.0,0,17270775.0,70078203,Asia,15,"2,067",4.0,21.0
Thailand,2023-03-04,4728035,0,33911.0,0.0,4692652.0,0,1472.0,0,17270775.0,70078203,Asia,15,"2,067",4.0,21.0
Thailand,2023-03-05,4728035,0,33911.0,0.0,4692652.0,0,1472.0,0,17270775.0,70078203,Asia,15,"2,067",4.0,21.0
Thailand,2023-03-06,4728035,0,33911.0,0.0,4692652.0,0,1472.0,0,17270775.0,70078203,Asia,15,"2,067",4.0,21.0
Timor-Leste,2023-03-02,23418,0,138.0,0.0,23102.0,0,178.0,0,278529.0,1369429,Asia,58,"9,923",5.0,130.0
Timor-Leste,2023-03-03,23418,0,138.0,0.0,23102.0,0,178.0,0,278529.0,1369429,Asia,58,"9,923",5.0,130.0
Timor-Leste,2023-03-04,23418,0,138.0,0.0,23102.0,0,178.0,0,278529.0,1369429,Asia,58,"9,923",5.0,130.0
Timor-Leste,2023-03-05,23418,0,138.0,0.0,23102.0,0,178.0,0,278529.0,1369429,Asia,58,"9,923",5.0,130.0
Timor-Leste,2023-03-06,23418,0,138.0,0.0,23102.0,0,178.0,0,278529.0,1369429,Asia,58,"9,923",5.0,130.0
Togo,2023-03-02,39382,5,290.0,0.0,39075.0,4,17.0,0,808447.0,8680837,Africa,220,"29,934",11.0,2.0
Togo,2023-03-03,39382,0,290.0,0.0,39075.0,0,17.0,0,808447.0,8680837,Africa,220,"29,934",11.0,2.0
Togo,2023-03-04,39390,8,290.0,0.0,39074.0,0,26.0,0,808565.0,8680837,Africa,220,"29,934",11.0,3.0
Togo,2023-03-05,39394,4,290.0,0.0,39078.0,3,26.0,0,808655.0,8680837,Africa,220,"29,934",11.0,3.0
Togo,2023-03-06,39394,0,290.0,0.0,39078.0,0,26.0,0,808655.0,8680837,Africa,220,"29,934",11.0,3.0
Trinidad and Tobago,2023-03-02,189296,0,4347.0,0.0,184552.0,0,397.0,8,898169.0,1406585,North America,7,324,2.0,282.0
Trinidad and Tobago,2023-03-03,189296,0,4347.0,0.0,184552.0,0,397.0,8,898169.0,1406585,North America,7,324,2.0,282.0
Trinidad and Tobago,2023-03-04,189296,0,4347.0,0.0,184552.0,0,397.0,8,898169.0,1406585,North America,7,324,2.0,282.0
Trinidad and Tobago,2023-03-05,189296,0,4347.0,0.0,184552.0,0,397.0,8,898169.0,1406585,North America,7,324,2.0,282.0
Trinidad and Tobago,2023-03-06,189296,0,4347.0,0.0,184552.0,0,397.0,8,898169.0,1406585,North America,7,324,2.0,282.0
Tunisia,2023-03-02,1150962,0,29331.0,0.0,1110006.0,0,11625.0,44,5002248.0,12046656,Africa,10,411,2.0,965.0
Tunisia,2023-03-03,1150962,0,29331.0,0.0,1110006.0,0,11625.0,44,5002248.0,12046656,Africa,10,411,2.0,965.0
Tunisia,2023-03-04,1150962,0,29331.0,0.0,1110006.0,0,11625.0,44,5002248.0,12046656,Africa,10,411,2.0,965.0
Tunisia,2023-03-05,1150962,0,29331.0,0.0,1110006.0,0,11625.0,44,5002248.0,12046656,Africa,10,411,2.0,965.0
Tunisia,2023-03-06,1150962,0,29331.0,0.0,1110006.0,0,11625.0,44,5002248.0,12046656,Africa,10,411,2.0,965.0
Turkey,2023-03-02,17042722,0,101492.0,0.0,16785593.0,0,155637.0,0,162743369.0,85561976,Asia,5,843,1.0,1819.0
Turkey,2023-03-03,17042722,0,101492.0,0.0,16785593.0,0,155637.0,0,162743369.0,85561976,Asia,5,843,1.0,1819.0
Turkey,2023-03-04,17042722,0,101492.0,0.0,16785593.0,0,155637.0,0,162743369.0,85561976,Asia,5,843,1.0,1819.0
Turkey,2023-03-05,17042722,0,101492.0,0.0,16785593.0,0,155637.0,0,162743369.0,85561976,Asia,5,843,1.0,1819.0
Turkey,2023-03-06,17042722,0,101492.0,0.0,16785593.0,0,155637.0,0,162743369.0,85561976,Asia,5,843,1.0,1819.0
UAE,2023-03-02,1052247,125,2349.0,0.0,1035360.0,110,14538.0,0,199266544.0,10081785,Asia,10,"4,292",0.0,1442.0
UAE,2023-03-03,1052382,135,2349.0,0.0,1035424.0,59,14609.0,0,199288108.0,10081785,Asia,10,"4,292",0.0,1449.0
UAE,2023-03-04,1052519,137,2349.0,0.0,1035511.0,83,14659.0,0,199309468.0,10081785,Asia,10,"4,292",0.0,1454.0
UAE,2023-03-05,1052519,0,2349.0,0.0,1035511.0,0,14659.0,0,199309468.0,10081785,Asia,10,"4,292",0.0,1454.0
UAE,2023-03-06,1052519,0,2349.0,0.0,1035511.0,0,14659.0,0,199309468.0,10081785,Asia,10,"4,292",0.0,1454.0
UK,2023-03-02,24370154,0,206952.0,0.0,24094567.0,3210,68635.0,0,522526476.0,68497907,Europe,3,331,0.0,1002.0
UK,2023-03-03,24370154,0,206952.0,0.0,24099841.0,5333,63361.0,0,522526476.0,68497907,Europe,3,331,0.0,925.0
UK,2023-03-04,24370154,0,206952.0,0.0,24099499.0,0,63703.0,0,522526476.0,68497907,Europe,3,331,0.0,930.0
UK,2023-03-05,24370154,0,206952.0,0.0,24102239.0,2803,60963.0,0,522526476.0,68497907,Europe,3,331,0.0,890.0
UK,2023-03-06,24370154,0,206952.0,0.0,24106212.0,3964,56990.0,0,522526476.0,68497907,Europe,3,331,0.0,832.0
USA,2023-03-02,105384017,10500,1146630.0,130.0,102790024.0,42067,1447363.0,2561,1167463368.0,334805269,North America,3,292,0.0,4323.0
USA,2023-03-03,105392498,8481,1146723.0,93.0,102846289.0,56219,1399486.0,2726,1167591546.0,334805269,North America,3,292,0.0,4180.0
USA,2023-03-04,105394979,2481,1146735.0,12.0,102861815.0,15312,1386429.0,2726,1167638933.0,334805269,North America,3,292,0.0,4141.0
USA,2023-03-05,105396817,1838,1146740.0,5.0,102864653.0,3013,1385424.0,2726,1167685851.0,334805269,North America,3,292,0.0,4138.0
USA,2023-03-06,105396817,0,1146740.0,0.0,102864653.0,0,1385424.0,2726,1167685851.0,334805269,North America,3,292,0.0,4138.0
Uganda,2023-03-02,170504,0,3630.0,0.0,100424.0,0,66450.0,3,3012408.0,48432863,Africa,284,"13,342",16.0,1372.0
Uganda,2023-03-03,170504,0,3630.0,0.0,100424.0,0,66450.0,3,3012408.0,48432863,Africa,284,"13,342",16.0,1372.0
Uganda,2023-03-04,170504,0,3630.0,0.0,100424.0,0,66450.0,3,3012408.0,48432863,Africa,284,"13,342",16.0,1372.0
Uganda,2023-03-05,170504,0,3630.0,0.0,100424.0,0,66450.0,3,3012408.0,48432863,Africa,284,"13,342",16.0,1372.0
Uganda,2023-03-06,170504,0,3630.0,0.0,100424.0,0,66450.0,3,3012408.0,48432863,Africa,284,"13,342",16.0,1372.0
Ukraine,2023-03-02,5389439,0,111235.0,0.0,5265635.0,0,12569.0,0,32603805.0,43192122,Europe,8,388,1.0,291.0
Ukraine,2023-03-03,5389439,0,111235.0,0.0,5265592.0,0,12612.0,0,32603805.0,43192122,Europe,8,388,1.0,292.0
Ukraine,2023-03-04,5389439,0,111235.0,0.0,5265592.0,0,12612.0,0,32603805.0,43192122,Europe,8,388,1.0,292.0
Ukraine,2023-03-05,5389439,0,111235.0,0.0,5265592.0,0,12612.0,0,32603805.0,43192122,Europe,8,388,1.0,292.0
Ukraine,2023-03-06,5389439,0,111235.0,0.0,5265592.0,0,12612.0,0,32603805.0,43192122,Europe,8,388,1.0,292.0
Uruguay,2023-03-02,1034303,0,7617.0,0.0,1026186.0,0,500.0,18,6114822.0,3496016,South America,3,459,1.0,143.0
Uruguay,2023-03-03,1034303,0,7617.0,0.0,1026186.0,0,500.0,18,6114822.0,3496016,South America,3,459,1.0,143.0
Uruguay,2023-03-04,1034303,0,7617.0,0.0,1026186.0,0,500.0,18,6114822.0,3496016,South America,3,459,1.0,143.0
Uruguay,2023-03-05,1034303,0,7617.0,0.0,1026186.0,0,500.0,18,6114822.0,3496016,South America,3,459,1.0,143.0
Uruguay,2023-03-06,1034303,0,7617.0,0.0,1026186.0,0,500.0,18,6114822.0,3496016,South America,3,459,1.0,143.0
Uzbekistan,2023-03-02,251071,0,1637.0,0.0,241492.0,0,7942.0,23,1377915.0,34382084,Asia,137,"21,003",25.0,231.0
Uzbekistan,2023-03-03,251071,0,1637.0,0.0,241492.0,0,7942.0,23,1377915.0,34382084,Asia,137,"21,003",25.0,231.0
Uzbekistan,2023-03-04,251071,0,1637.0,0.0,241492.0,0,7942.0,23,1377915.0,34382084,Asia,137,"21,003",25.0,231.0
Uzbekistan,2023-03-05,251071,0,1637.0,0.0,241492.0,0,7942.0,23,1377915.0,34382084,Asia,137,"21,003",25.0,231.0
Uzbekistan,2023-03-06,251071,0,1637.0,0.0,241492.0,0,7942.0,23,1377915.0,34382084,Asia,137,"21,003",25.0,231.0
Venezuela,2023-03-02,552014,28,5854.0,0.0,545897.0,13,263.0,36,3359014.0,29266991,South America,53,"4,999",9.0,9.0
Venezuela,2023-03-03,552014,0,5854.0,0.0,545897.0,0,263.0,36,3359014.0,29266991,South America,53,"4,999",9.0,9.0
Venezuela,2023-03-04,552051,17,5854.0,0.0,545904.0,12,293.0,36,3359014.0,29266991,South America,53,"4,999",9.0,10.0
Venezuela,2023-03-05,552051,0,5854.0,0.0,545904.0,0,293.0,36,3359014.0,29266991,South America,53,"4,999",9.0,10.0
Venezuela,2023-03-06,552051,0,5854.0,0.0,545904.0,0,293.0,36,3359014.0,29266991,South America,53,"4,999",9.0,10.0
Vietnam,2023-03-02,11526937,11,43186.0,0.0,10614741.0,6,869010.0,4,85826548.0,98953541,Asia,9,"2,291",1.0,8782.0
Vietnam,2023-03-03,11526950,13,43186.0,0.0,10614754.0,5,869010.0,5,85826548.0,98953541,Asia,9,"2,291",1.0,8782.0
Vietnam,2023-03-04,11526962,12,43186.0,0.0,10614766.0,0,869010.0,3,85826548.0,98953541,Asia,9,"2,291",1.0,8782.0
Vietnam,2023-03-05,11526966,4,43186.0,0.0,10614770.0,2,869010.0,3,85826548.0,98953541,Asia,9,"2,291",1.0,8782.0
Vietnam,2023-03-06,11526966,0,43186.0,0.0,10614770.0,0,869010.0,3,85826548.0,98953541,Asia,9,"2,291",1.0,8782.0
Yemen,2023-03-02,11945,0,2159.0,0.0,9132.0,0,654.0,23,329592.0,31154867,Asia,"2,608","14,430",95.0,21.0
Yemen,2023-03-03,11945,0,2159.0,0.0,9132.0,0,654.0,23,329592.0,31154867,Asia,"2,608","14,430",95.0,21.0
Yemen,2023-03-04,11945,0,2159.0,0.0,9132.0,0,654.0,23,329592.0,31154867,Asia,"2,608","14,430",95.0,21.0
Yemen,2023-03-05,11945,0,2159.0,0.0,9132.0,0,654.0,23,329592.0,31154867,Asia,"2,608","14,430",95.0,21.0
Yemen,2023-03-06,11945,0,2159.0,0.0,9132.0,0,654.0,23,329592.0,31154867,Asia,"2,608","14,430",95.0,21.0
Zambia,2023-03-02,343079,67,4057.0,0.0,338730.0,74,292.0,0,3937973.0,19470234,Africa,57,"4,799",5.0,15.0
Zambia,2023-03-03,343079,0,4057.0,0.0,338730.0,0,292.0,0,3937973.0,19470234,Africa,57,"4,799",5.0,15.0
Zambia,2023-03-04,343123,44,4057.0,0.0,338832.0,94,234.0,0,3937973.0,19470234,Africa,57,"4,799",5.0,12.0
Zambia,2023-03-05,343135,12,4057.0,0.0,338844.0,26,234.0,0,3943335.0,19470234,Africa,57,"4,799",5.0,12.0
Zambia,2023-03-06,343135,0,4057.0,0.0,338844.0,0,234.0,0,3943335.0,19470234,Africa,57,"4,799",5.0,12.0
Zimbabwe,2023-03-02,264127,0,5668.0,0.0,257846.0,0,613.0,12,2525756.0,15331428,Africa,58,"2,705",6.0,40.0
Zimbabwe,2023-03-03,264127,0,5668.0,0.0,257846.0,0,613.0,12,2525756.0,15331428,Africa,58,"2,705",6.0,40.0
Zimbabwe,2023-03-04,264127,0,5668.0,0.0,257846.0,0,613.0,12,2525756.0,15331428,Africa,58,"2,705",6.0,40.0
Zimbabwe,2023-03-05,264127,0,5668.0,0.0,257846.0,0,613.0,12,2525756.0,15331428,Africa,58,"2,705",6.0,40.0
Zimbabwe,2023-03-06,264127,0,5668.0,0.0,257846.0,0,613.0,12,2525756.0,15331428,Africa,58,"2,705",6.0,40.0
